3.1639e-06,7.0462e-07,-1.0914e-05,9.7747e-07,3.5193e-06,1.2723e-05,0.0079397,0.007939,0.0079499,-0.017265,-0.017269,-0.017281,0.0007799,0.0002156,0.00044186,0.0007886,0.00024808,0.00055975,1.089,1.089,1.089,1.0896,1.0896,1.0896,-0.0078275,0.11519,-0.22147,-0.0060933,0.37856,0.41373,0.0025637,0.0025583,0.002555,-0.0027213,-0.0027253,-0.0027609,-0.64049,2.1668,4.4681,-0.60502,5.6315,5.8085,-1.4978,-1.4978,-1.4977,-1.4944,-1.4944,-1.4944,9.0
-3.0989e-06,1.8723e-05,7.9396e-05,-3.33e-06,2.6898e-05,2.082e-05,-0.0285,-0.028519,-0.028598,-0.041129,-0.041156,-0.041177,0.0014027,0.00077227,0.0019569,0.001444,0.0011157,0.0022713,2.1268,2.1268,2.1264,2.1228,2.1227,2.1224,0.0050644,0.10397,0.35887,0.0082561,-0.28417,0.86299,-0.0026113,-0.0026259,-0.0027746,-0.0014639,-0.0014939,-0.0014885,-0.86488,5.0288,4.7839,-0.8467,34.635,8.7143,-1.5012,-1.5012,-1.5012,-1.4975,-1.4975,-1.4976,2.0
9.8531e-06,2.4995e-06,0.00036205,1.1485e-06,5.1125e-05,-0.00016643,0.053588,0.053585,0.053223,0.09438,0.094329,0.094495,0.0028729,0.0015714,0.0040938,0.002861,0.0018068,0.0057498,2.1954,2.1953,2.1946,2.1997,2.1996,2.1983,-0.02093,-0.14334,1.2371,-0.01354,0.24591,-0.67445,0.013307,0.013316,0.013154,0.0011628,0.0011276,0.0012661,-0.47297,1.274,8.066,-0.5823,2.4936,4.0869,-1.5059,-1.5058,-1.5056,-1.4957,-1.4957,-1.496,7.0
-2.2143e-06,-6.4878e-06,3.064e-05,-1.5432e-06,-1.2202e-05,-1.387e-05,0.032053,0.03206,0.032029,-0.034958,-0.034946,-0.034932,0.00080268,0.00027998,0.00088879,0.00079181,0.00032164,0.00053212,1.758,1.758,1.7579,1.7539,1.7539,1.7539,0.011011,-0.54309,3.0575,-0.0011214,-1.4678,-0.13958,-9.931e-05,-9.32e-05,-0.00013274,-0.00083308,-0.00082034,-0.00082306,-0.53016,4.6559,29.014,-0.49732,16.067,3.3947,-1.498,-1.498,-1.4981,-1.4987,-1.4988,-1.4988,1.0
-2.2411e-06,1.1502e-06,9.4409e-06,2.6879e-06,-4.0212e-07,-7.8926e-06,0.020416,0.020414,0.020405,0.014302,0.014302,0.01431,0.00076351,0.00031028,0.00053273,0.00076448,0.00022515,0.00051079,0.8788,0.8788,0.87881,0.88046,0.88047,0.88046,0.00060219,0.47772,0.1127,-0.0096238,-0.038616,0.20651,0.0040028,0.0040075,0.0040495,-0.002837,-0.0028435,-0.0028226,-0.62823,54.534,5.5295,-0.58467,4.6036,4.4573,-1.4977,-1.4977,-1.4977,-1.4955,-1.4955,-1.4955,5.0
-6.1603e-06,-3.8228e-05,0.00038155,-7.1407e-06,-2.6857e-05,-0.00038516,0.0075846,0.0076228,0.0072412,-0.037913,-0.037886,-0.037501,0.0022565,0.0012426,0.0036617,0.0022542,0.0012865,0.0038688,1.3993,1.3992,1.3989,1.3978,1.3977,1.397,0.0069681,-0.37894,0.46479,0.013105,0.019354,-0.4668,0.0065561,0.0066237,0.0059814,0.0065653,0.0065834,0.0067589,-0.71453,2.5593,5.2769,-0.71452,0.20995,4.9551,-1.499,-1.499,-1.4987,-1.5021,-1.5022,-1.5021,9.0
-6.598e-06,1.5297e-05,1.2309e-05,-5.3948e-06,8.2348e-06,-7.201e-06,0.011508,0.011493,0.011481,0.017145,0.017136,0.017144,0.0011879,0.0006742,0.0012105,0.0011561,0.00059,0.00091932,1.4858,1.4857,1.4856,1.4863,1.4863,1.4862,0.011341,0.36857,-0.54538,0.0012918,0.20108,0.24492,0.00074514,0.0007212,0.00071201,0.00079167,0.00077033,0.00069323,-0.74817,5.676,9.1785,-0.72741,5.2541,3.6651,-1.4989,-1.4989,-1.499,-1.4993,-1.4993,-1.4992,3.0
-7.3313e-06,6.1899e-06,-0.00038331,1.6609e-07,7.5454e-05,-0.00010854,-0.035113,-0.035119,-0.034736,-0.020942,-0.021017,-0.020909,0.0023229,0.0011745,0.0044409,0.0021947,0.0013737,0.0033854,1.4238,1.4238,1.423,1.4271,1.427,1.4263,-0.009324,-0.10975,-0.34993,-0.015671,0.39147,0.29052,-0.00427,-0.0042593,-0.0046243,0.0087644,0.0085863,0.0088454,-0.64048,0.69335,2.8857,-0.64045,1.223,6.0964,-1.5032,-1.5032,-1.5025,-1.4916,-1.4916,-1.491,10.0
3.0994e-06,-3.7558e-05,-2.8324e-05,-1.8822e-05,-2.0094e-05,-0.00022232,0.032849,0.032887,0.032915,0.018401,0.018421,0.018643,0.002913,0.0018754,0.0064034,0.0028975,0.0018148,0.0058263,2.2624,2.2623,2.2616,2.2536,2.2534,2.2524,0.015131,-0.70557,-0.54234,0.026021,0.20332,-0.18816,0.0099391,0.0099387,0.010532,-0.0081721,-0.0082019,-0.0087723,-0.54269,5.01,6.0411,-0.5598,1.1624,7.0609,-1.4999,-1.5,-1.4999,-1.4962,-1.4963,-1.4961,5.0
-1.516e-05,-2.8102e-05,0.00025223,-1.4587e-05,-1.8446e-05,0.00030874,-0.068187,-0.068159,-0.068411,-0.18935,-0.18933,-0.18964,0.0029276,0.0018729,0.007699,0.0029677,0.0018483,0.003655,2.2997,2.2997,2.2979,2.2899,2.2897,2.289,0.012884,-0.25779,0.10703,0.018632,0.49412,0.39486,0.0038951,0.0038794,0.0038541,-0.0033284,-0.0033916,-0.0035229,-0.45089,2.4277,7.1371,-0.42904,4.1996,2.483,-1.5033,-1.5032,-1.5033,-1.4987,-1.4988,-1.4986,11.0
-1.6215e-06,2.7166e-05,-0.00010225,7.1346e-06,1.1459e-05,3.9891e-05,0.0017095,0.0016824,0.0017846,0.0044556,0.0044441,0.0044042,0.0022007,0.0012242,0.003363,0.0021705,0.0012785,0.0029077,1.2844,1.2843,1.2836,1.2868,1.2867,1.2861,-0.017066,0.15661,-0.39248,-0.013343,-0.088001,0.23916,-0.00085374,-0.00086256,-0.00043335,0.0051467,0.0051863,0.005069,-0.72518,1.6348,2.484,-0.67842,1.3377,4.3373,-1.5076,-1.5076,-1.5073,-1.4987,-1.4988,-1.4987,3.0
-2.3871e-06,5.3729e-07,-9.9359e-06,3.3382e-07,-2.2707e-06,-5.3551e-06,0.026038,0.026037,0.026047,0.023394,0.023397,0.023402,0.00076507,0.00024209,0.00054241,0.00077912,0.00023369,0.00076887,0.96392,0.96392,0.96391,0.96473,0.96473,0.96468,-0.0032143,0.013599,-0.52731,0.00046979,0.27512,0.2728,0.0022074,0.0022013,0.0022085,0.003003,0.0029977,0.0030718,-0.56397,3.3672,5.476,-0.56989,2.5021,5.3932,-1.4978,-1.4978,-1.4978,-1.4952,-1.4952,-1.4952,5.0
2.4032e-06,6.3563e-06,-6.3845e-06,-4.5125e-07,4.4269e-06,-1.4432e-05,0.053067,0.053061,0.053067,0.11166,0.11165,0.11167,0.00078649,0.00027556,0.00053754,0.00078479,0.00027059,0.00052498,1.2862,1.2862,1.2862,1.2857,1.2857,1.2857,-0.0049504,0.041096,-0.31234,-0.0062354,1.3949,-0.30221,0.0058604,0.0058601,0.0058005,-0.0017975,-0.0018131,-0.001805,-0.54034,11.868,11.795,-0.5826,23.247,4.432,-1.4967,-1.4967,-1.4967,-1.4973,-1.4973,-1.4973,7.0
-7.3547e-06,9.4316e-05,0.00020146,-2.6134e-06,3.883e-06,-1.8536e-06,-0.022612,-0.022706,-0.022907,-0.037549,-0.037552,-0.037551,0.00083608,0.0013943,0.0086786,0.0008073,0.00029412,0.00074506,1.8399,1.8398,1.8383,1.8388,1.8388,1.8388,0.0076155,3.686,0.99226,0.0095772,0.22221,-0.32436,-0.0087601,-0.0089021,-0.0092172,0.0056732,0.0056722,0.0056733,-0.51981,36.635,10.883,-0.42672,3.9863,18.676,-1.4967,-1.4968,-1.497,-1.4968,-1.4968,-1.4968,2.0
-1.0658e-05,3.7547e-05,0.00036783,-1.0205e-06,-2.2952e-05,-0.00050945,0.03093,0.030892,0.030525,0.1186,0.11862,0.11913,0.0029017,0.0017709,0.006555,0.0028379,0.0018641,0.0095691,2.1932,2.1931,2.1926,2.1975,2.1972,2.1953,-0.0092829,-0.13307,0.31544,-0.0072543,-0.50061,-0.60491,-0.00058899,-0.00055378,-0.00055009,0.022287,0.02235,0.02218,-0.50098,1.9746,4.5886,-0.53976,3.2913,4.3768,-1.5053,-1.5053,-1.5053,-1.4979,-1.498,-1.4975,7.0
-1.0026e-05,-8.134e-06,7.8579e-05,4.3718e-06,-3.41e-06,7.1907e-06,-0.073742,-0.073733,-0.073812,-0.19296,-0.19296,-0.19296,0.0011521,0.00059385,0.0011874,0.0011262,0.00059939,0.0014577,1.2177,1.2177,1.2176,1.2193,1.2193,1.2192,0.013159,-0.31355,0.6575,0.0039325,0.41962,0.89067,-0.011807,-0.01179,-0.011783,-0.017503,-0.01751,-0.017577,-0.73741,5.5028,7.6501,-0.67678,11.286,22.757,-1.4977,-1.4977,-1.4976,-1.4964,-1.4965,-1.4965,11.0
-7.4112e-06,1.0472e-05,0.00050525,-1.0156e-05,-1.4343e-05,-0.0001389,0.018731,0.01872,0.018215,-0.033965,-0.03395,-0.033811,0.002668,0.0014728,0.0065044,0.0025754,0.0014003,0.0058498,1.8668,1.8667,1.8654,1.8703,1.8702,1.8692,0.025499,0.1819,0.61498,0.018477,0.014588,-0.013743,0.0079436,0.0079036,0.0069638,-0.011979,-0.012,-0.012065,-0.62625,1.2901,4.5408,-0.64777,0.014132,12.203,-1.502,-1.502,-1.5023,-1.4915,-1.4915,-1.4915,9.0
3.0066e-06,-3.5737e-07,-6.5358e-06,-1.3748e-06,-1.8077e-06,-1.2516e-05,-0.0011185,-0.0011181,-0.0011116,-0.047133,-0.047131,-0.047118,0.0007826,0.0002286,0.00050316,0.00078703,0.00022421,0.00051731,1.0491,1.0491,1.0491,1.0502,1.0502,1.0502,-0.0093619,-0.14029,-0.14316,-0.0010974,-0.25223,-0.30718,-0.0008484,-0.00084254,-0.00085486,0.00091317,0.00091581,0.00094339,-0.65033,2.6928,3.0203,-0.59851,5.3145,4.8324,-1.4995,-1.4994,-1.4994,-1.4983,-1.4983,-1.4983,9.0
-2.1442e-05,7.8635e-06,-2.2486e-05,1.8414e-05,3.2841e-05,-0.00022231,-0.030728,-0.030736,-0.030713,-0.025812,-0.025845,-0.025623,0.0025423,0.0014076,0.007271,0.0025226,0.0014019,0.0046834,1.7192,1.7191,1.7181,1.7126,1.7125,1.7119,-0.051708,0.002785,0.1936,-0.012484,0.071484,-0.66446,-0.0051456,-0.0051348,-0.0051076,-0.0085544,-0.0085945,-0.008066,-0.57751,2.1464,4.8885,-0.64087,2.3648,10.637,-1.5019,-1.5019,-1.5012,-1.4992,-1.4993,-1.4991,10.0
3.2867e-06,8.1995e-05,1.7456e-05,-1.4228e-06,1.7886e-06,0.00043424,0.030981,0.030899,0.030882,0.11336,0.11336,0.11293,0.0025312,0.0016608,0.0035338,0.0024995,0.0014561,0.0064831,1.7106,1.7105,1.71,1.7162,1.7161,1.7153,-0.021506,0.12877,0.33545,-0.023486,0.10069,0.86779,-0.0075176,-0.0075885,-0.007079,0.02005,0.020053,0.020171,-0.6377,1.5296,3.5863,-0.63267,2.0616,7.2525,-1.5044,-1.5045,-1.5041,-1.4957,-1.4957,-1.4947,7.0
-3.104e-06,1.1001e-05,5.9409e-06,-4.9175e-06,-4.1654e-06,-1.5772e-05,0.026339,0.026328,0.026322,-0.030498,-0.030494,-0.030478,0.00080904,0.00027891,0.00056089,0.00079908,0.00028501,0.00065305,1.7626,1.7626,1.7626,1.7598,1.7598,1.7598,0.00092352,0.71195,-0.11053,0.0097095,0.50874,-1.0406,0.0020944,0.0020818,0.0020691,-0.0040505,-0.0040472,-0.004025,-0.5158,6.5471,21.831,-0.48726,16.477,13.821,-1.4978,-1.4978,-1.4978,-1.499,-1.499,-1.499,1.0
-1.0306e-05,-5.6203e-06,-5.0376e-05,-4.1201e-06,4.0471e-06,-4.4653e-05,-0.029599,-0.029594,-0.029543,-0.018645,-0.018649,-0.018605,0.0010995,0.00051129,0.0011446,0.0010814,0.00049017,0.0009029,1.113,1.1129,1.1128,1.1104,1.1103,1.1103,0.014698,-0.19743,0.25397,-0.0055792,0.2283,-0.3111,-0.0061963,-0.0061637,-0.0062109,-0.0010922,-0.0011042,-0.0010395,-0.70611,2.5043,15.633,-0.65264,1.3032,3.7951,-1.4992,-1.4992,-1.4992,-1.4981,-1.4981,-1.498,10.0
5.3071e-06,-2.4451e-06,-0.00035254,-1.6841e-05,3.1183e-05,0.00028176,0.052751,0.052754,0.053106,0.095658,0.095627,0.095346,0.0028624,0.0016661,0.0052923,0.0028496,0.0017706,0.0071034,2.1978,2.1977,2.1963,2.1999,2.1998,2.1982,-0.0098845,-0.44907,-0.32791,0.0044716,0.079523,-0.06456,0.014961,0.015031,0.015339,0.0037566,0.0037522,0.0039975,-0.46104,2.0189,6.8756,-0.57746,2.3965,6.8288,-1.5045,-1.5045,-1.5047,-1.4946,-1.4945,-1.4945,7.0
-2.6571e-06,4.2222e-05,-4.3647e-05,-6.4206e-06,1.4208e-05,-7.9369e-05,0.028059,0.028017,0.02806,-0.033271,-0.033285,-0.033206,0.0022503,0.0013296,0.0028662,0.0021864,0.0012461,0.0024039,1.329,1.3289,1.3285,1.3311,1.331,1.3306,-0.015958,0.68853,-0.3441,0.0033826,-0.037491,-0.11566,0.0081009,0.0080243,0.0080024,-0.011012,-0.010953,-0.010964,-0.66365,4.4597,2.5183,-0.71146,-0.13053,4.0272,-1.5038,-1.5037,-1.5034,-1.4906,-1.4906,-1.4907,1.0
-9.3347e-07,1.8398e-06,-7.0237e-06,-3.2104e-06,-5.4643e-06,8.6893e-06,-0.029052,-0.029054,-0.029046,-0.01352,-0.013515,-0.013524,0.00080607,0.00026963,0.000676,0.00080413,0.0002975,0.00078793,1.7433,1.7433,1.7434,1.7411,1.7411,1.741,-0.0064119,0.14953,-0.4932,0.0036565,-0.39185,0.38894,-0.002768,-0.0027709,-0.0027971,-0.00094997,-0.00094423,-0.00092663,-0.48833,7.6452,29.678,-0.48246,13.783,8.3022,-1.4979,-1.4979,-1.4979,-1.4993,-1.4993,-1.4993,10.0
-1.6283e-05,-1.8505e-05,-0.00029549,8.301e-07,4.0563e-06,-0.00054378,-0.11471,-0.11469,-0.1144,-0.12365,-0.12365,-0.12311,0.0022851,0.0016134,0.0053293,0.0022077,0.0013951,0.0051785,1.378,1.3779,1.3767,1.3879,1.3879,1.3875,0.027764,0.17959,-0.77187,0.0015873,-0.22437,-1.6686,0.011351,0.011328,0.011207,-0.003276,-0.0032884,-0.004462,-0.62154,5.5874,5.1936,-0.66625,1.9572,9.6582,-1.5056,-1.5057,-1.5054,-1.4924,-1.4924,-1.4924,11.0
2.5113e-06,1.8925e-06,7.3724e-06,-5.4226e-06,-3.5423e-07,7.6289e-07,0.028422,0.02842,0.028413,-0.04433,-0.044329,-0.04433,0.00077155,0.00024932,0.00052814,0.00075375,0.00027736,0.00051187,0.91305,0.91304,0.91301,0.914,0.914,0.91398,-0.0065066,0.19095,0.43522,0.0065095,0.69568,-0.11091,0.0015407,0.0015386,0.0015687,-0.0017578,-0.0017552,-0.0017814,-0.66109,6.3173,5.7745,-0.64228,9.1114,4.9598,-1.495,-1.495,-1.495,-1.4978,-1.4978,-1.4978,1.0
-1.3999e-05,1.4965e-05,-0.00069201,1.4547e-05,-5.2369e-05,-0.00018922,0.019506,0.019491,0.020183,0.029723,0.029776,0.029965,0.002991,0.0017719,0.006045,0.0030421,0.0021153,0.0037369,2.3454,2.3454,2.3443,2.3402,2.34,2.3395,0.028469,0.25287,-1.6288,0.0029364,-0.37322,0.050065,-0.0086074,-0.008624,-0.0085357,-0.010972,-0.010951,-0.010765,-0.51726,2.1061,11.834,-0.49189,5.3394,5.6172,-1.5063,-1.5062,-1.5058,-1.4979,-1.498,-1.4978,4.0
-2.7579e-06,3.114e-06,3.1355e-05,-1.2772e-06,1.1965e-05,-1.1663e-05,0.010646,0.010643,0.010612,0.018605,0.018593,0.018604,0.0012209,0.00076081,0.0013136,0.00116,0.00069485,0.0013305,1.4889,1.4888,1.4887,1.488,1.488,1.4879,0.0049894,-0.25843,0.68544,0.0040771,0.55493,-0.12602,-0.00016367,-0.00016155,-0.00020733,0.00062384,0.00059792,0.00060328,-0.75687,7.62,11.846,-0.70672,21.104,8.952,-1.4993,-1.4994,-1.4994,-1.5008,-1.5008,-1.5007,3.0
-2.6686e-05,-2.0185e-05,-2.8892e-05,-3.4613e-06,-2.2287e-05,-6.7702e-05,-0.12832,-0.1283,-0.12827,-0.14679,-0.14676,-0.1467,0.0022432,0.0013241,0.0031017,0.0022409,0.0012544,0.0030444,1.3723,1.3723,1.3717,1.375,1.3749,1.3745,0.036702,-0.36664,-0.078733,0.006043,-0.027963,-0.012697,0.0066788,0.0067159,0.0066288,-0.027177,-0.027167,-0.026782,-0.69669,3.6016,4.9255,-0.72721,1.0885,7.0007,-1.4977,-1.4977,-1.4976,-1.5044,-1.5046,-1.5044,11.0
-1.7186e-06,-8.9959e-07,5.9821e-06,2.1665e-06,3.8714e-06,8.051e-06,0.0079252,0.0079261,0.0079201,-0.018074,-0.018078,-0.018086,0.00078107,0.00022212,0.00050597,0.0007854,0.00022013,0.00059509,1.0856,1.0856,1.0856,1.087,1.087,1.087,0.0030204,-0.22351,0.16062,-0.00779,0.22212,0.0061242,0.0011236,0.0011226,0.0011448,-0.00018791,-0.00019869,-0.00018683,-0.63107,2.4334,4.6146,-0.5892,2.857,9.1331,-1.4981,-1.4981,-1.4981,-1.4985,-1.4985,-1.4985,9.0
-1.7479e-05,-9.1968e-05,0.00016194,-1.2685e-05,-8.3639e-06,0.00094527,0.03291,0.033002,0.03284,0.016563,0.016571,0.015626,0.0029244,0.0018777,0.0066377,0.0029062,0.0019099,0.010964,2.2575,2.2575,2.2568,2.2509,2.2508,2.2495,0.012324,-0.47163,0.79349,0.032758,-0.013784,0.99564,0.0088276,0.0088675,0.0090556,-0.012002,-0.012017,-0.010723,-0.53628,3.3696,14.343,-0.57057,1.7517,10.187,-1.5025,-1.5024,-1.502,-1.4936,-1.4936,-1.4919,5.0
-5.8943e-07,1.1956e-05,9.8084e-05,-2.5909e-06,-1.3868e-05,-1.2034e-05,0.046335,0.046323,0.046225,0.10523,0.10525,0.10526,0.0012027,0.00057909,0.0012715,0.0012441,0.00073876,0.0015266,1.5015,1.5015,1.5013,1.5037,1.5037,1.5035,-0.0023435,-0.36592,0.95277,-0.0068099,-0.21493,-0.2633,0.0068662,0.0068577,0.0068051,0.0062953,0.0063095,0.0063863,-0.74439,6.5315,8.0407,-0.82841,9.6012,3.2484,-1.4998,-1.4998,-1.4998,-1.4963,-1.4963,-1.4963,7.0
-6.5973e-06,-2.0272e-05,-0.00046516,1.0426e-05,7.6784e-05,-0.00015303,-0.038312,-0.038292,-0.037827,-0.025384,-0.02546,-0.025307,0.0022136,0.0012917,0.0043878,0.0022432,0.0012795,0.0029205,1.3787,1.3786,1.3777,1.3791,1.3791,1.3788,0.00060105,0.044415,-1.4192,-0.026706,0.53409,0.06243,-0.010455,-0.010401,-0.0097846,-0.0098392,-0.009943,-0.010084,-0.71358,0.47819,14.528,-0.7312,1.7366,2.0617,-1.4988,-1.4988,-1.4989,-1.505,-1.505,-1.5046,2.0
-6.5973e-06,-2.0272e-05,-0.00046516,1.0426e-05,7.6784e-05,-0.00015303,-0.038312,-0.038292,-0.037827,-0.025384,-0.02546,-0.025307,0.0022136,0.0012917,0.0043878,0.0022432,0.0012795,0.0029205,1.3787,1.3786,1.3777,1.3791,1.3791,1.3788,0.00060105,0.044415,-1.4192,-0.026706,0.53409,0.06243,-0.010455,-0.010401,-0.0097846,-0.0098392,-0.009943,-0.010084,-0.71358,0.47819,14.528,-0.7312,1.7366,2.0617,-1.4988,-1.4988,-1.4989,-1.505,-1.505,-1.5046,2.0
1.0648e-06,6.0213e-05,0.00020893,1.2111e-05,-7.9864e-06,0.00080361,0.036194,0.036134,0.035925,0.10334,0.10335,0.10255,0.002453,0.0014625,0.0035265,0.0025522,0.0012633,0.0069871,1.7109,1.7108,1.7103,1.7103,1.7103,1.7091,0.0044423,0.28452,1.0552,-0.014706,-0.046216,1.3569,-0.0029916,-0.0030462,-0.0031286,0.0018889,0.0019257,0.0031573,-0.65724,1.1921,12.003,-0.60625,0.71283,5.8107,-1.5054,-1.5054,-1.5052,-1.4984,-1.4984,-1.4979,7.0
